glossary;path;typology;True_start
SERIES OPEN;xx_main_motorization_machinemotorsafety.drive_enable_sis.open_wsm.message;MESSAGE_TYPOLOGY_NOT_VISIBLE;10/02/2016 23:30
SERIES OPEN;xx_hopper_reject_safety.air_enable_sis.open_wsm.message;MESSAGE_TYPOLOGY_NOT_VISIBLE;10/02/2016 23:30
SERIES OPEN;xx_hopper_reject_safety.sis.open_wsm.message;MESSAGE_TYPOLOGY_NOT_VISIBLE;10/02/2016 23:30
SERIES OPEN;xx_innerframe_preunwindingunit_rotationarm_safety.drive_enable_sis.open_wsm.message;MESSAGE_TYPOLOGY_NOT_VISIBLE;10/02/2016 23:30
SERIES OPEN;xx_innerframe_splicer_safety.drive_enable_sis.open_wsm.message;MESSAGE_TYPOLOGY_NOT_VISIBLE;10/02/2016 23:30
SERIES OPEN;xx_exitreject_safety.drive_enable_sis.open_wsm.message;MESSAGE_TYPOLOGY_NOT_VISIBLE;10/02/2016 23:30
SERIES OPEN;xx_hopper_pushers_conveyorsvalvessafety.sis.open_wsm.message;MESSAGE_TYPOLOGY_NOT_VISIBLE;10/02/2016 23:30
SERIES OPEN;xx_hopper_pushers_motorsafety.drive_enable_sis.open_wsm.message;MESSAGE_TYPOLOGY_NOT_VISIBLE;10/02/2016 23:30
SERIES OPEN;xx_exit_exitchannel_safety.drive_enable_sis.open_wsm.message;MESSAGE_TYPOLOGY_NOT_VISIBLE;10/02/2016 23:30
SERIES OPEN;xx_alufoil_splicer_safety.drive_enable_sis.open_wsm.message;MESSAGE_TYPOLOGY_NOT_VISIBLE;10/02/2016 23:30
SERIES OPEN;xx_alufoil_preunwindingunit_rotationarm_safety.drive_enable_sis.open_wsm.message;MESSAGE_TYPOLOGY_NOT_VISIBLE;10/02/2016 23:30
MARKER DISABLED;xx_exit.marker_disabled_osm;MESSAGE_TYPOLOGY_GENERIC_2;10/02/2016 23:30
MAIN GUARD OPEN;xx_main_safety_guards_mainguard.closed_switch_sio.protection_asm.message;MESSAGE_TYPOLOGY_ABNORMAL;10/02/2016 23:30
: JAM;xx_blank_check_04_helixinner.jam_chksect.too_many_failed_checks_aem.message;MESSAGE_TYPOLOGY_ABNORMAL;10/02/2016 23:30
:  PRESENCE;xx_blank_check_04_helixinner.unexpected_presence_chksect.too_many_failed_checks_aem.message;MESSAGE_TYPOLOGY_EMERGENCY;10/02/2016 23:30
:  ABSENCE;xx_blank_check_04_helixinner.missed_presence_chksect.too_many_failed_checks_aem.message;MESSAGE_TYPOLOGY_EMERGENCY;10/02/2016 23:30
 UNLOCKED;xx_blank_helicalfolders.inner_unlocked_asm;MESSAGE_TYPOLOGY_ABNORMAL;10/02/2016 23:30
 SPLICE NOT DETECTED;xx_innerframe_splicer_splice.splice_not_detected_nsm;MESSAGE_TYPOLOGY_NORMAL;10/02/2016 23:30
 NOT IN POSITION;xx_blank_helicalfolders.inner_work_position_dchk.alarm_asm.message;MESSAGE_TYPOLOGY_ABNORMAL;10/02/2016 23:30
 CHILLER LOW LEVEL;xx_hopper_pushers_chiller.tanklevel_dchk.alarm_asm.message;MESSAGE_TYPOLOGY_OBLIGATION;10/02/2016 23:30
CONTRAST: PACKET LIFT OPEN;xx_main_services_generic.exit_belt_packet_contrast_closure_dchk.alarm_asm.message;MESSAGE_TYPOLOGY_ABNORMAL;10/02/2016 23:30
CRANE IN FAULT;xx_main_interface_materialautomation_crane.fault_present_nsm;MESSAGE_TYPOLOGY_NORMAL;10/02/2016 23:38
MAIN GUARD SAFETY OPENING OPEN;xx_main_safety_guards_mainguard.opened_switch_sio.protection_asm.message;MESSAGE_TYPOLOGY_NOT_VISIBLE;10/02/2016 23:39
BUMPER OPEN;xx_main_safety_guards_mainguard.bumper_sio.protection_asm.message;MESSAGE_TYPOLOGY_NOT_VISIBLE;10/02/2016 23:40
MACHINE IN PRODUCTION;xx.mch.production_log_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/02/2016 23:40
LOW PRODUCTION SPEED FROM DOWNSTREAM;xx_main_motorization_manager._motman.production_at_low_speed_external_down_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/02/2016 23:40
MACHINE WAITING FOR PRODUCTS;xx.mch.wait_production_log_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/02/2016 23:40
MACHINE WAIT FOR PRODUCT FROM DOWNSTREAM;xx_main_motorization_manager._motman.production_wait_external_down_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/02/2016 23:40
DOWNSTREAM INTERLOCK;xx_main_interface_downstream.interlock_nsm;MESSAGE_TYPOLOGY_NORMAL;10/02/2016 23:40
LOW PRODUCTION SPEED;xx_main_motorization_manager._motman.production_at_low_speed_internal_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/02/2016 23:40
MACHINE WAITING FOR PRODUCTS;xx_main_motorization_manager._motman.production_wait_internal_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/02/2016 23:41
MACHINE IN PRODUCTION;xx.mch.production_log_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/02/2016 23:41
LOW PRODUCTION SPEED FROM DOWNSTREAM;xx_main_motorization_manager._motman.production_at_low_speed_external_down_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/02/2016 23:41
NOMINAL SPEED;xx_main_motorization_manager._motman.production_at_nominal_speed_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/02/2016 23:41
 RESERVE EMPTY;xx_blank_lever_handler.buffer_empty_wsm;MESSAGE_TYPOLOGY_OBLIGATION;10/02/2016 23:47
 SPLICER GUARD OPEN;xx_main_safety_guards_alufoilsplicer.sio.protection_asm.message;MESSAGE_TYPOLOGY_NORMAL;10/02/2016 23:48
 REEL ENDED;xx_alufoil_preunwindingunit_reels_radius.ending_osm;MESSAGE_TYPOLOGY_OBLIGATION;10/02/2016 23:49
 RESERVE EMPTY;xx_blank_lever_handler.buffer_empty_wsm;MESSAGE_TYPOLOGY_OBLIGATION;10/02/2016 23:49
 RESERVE EMPTY;xx_blank_lever_handler.buffer_empty_wsm;MESSAGE_TYPOLOGY_OBLIGATION;10/02/2016 23:50
 RESERVE EMPTY;xx_blank_lever_handler.buffer_empty_wsm;MESSAGE_TYPOLOGY_OBLIGATION;10/02/2016 23:51
 RESERVE EMPTY;xx_blank_lever_handler.buffer_empty_wsm;MESSAGE_TYPOLOGY_OBLIGATION;10/02/2016 23:51
CRANE IN FAULT;xx_main_interface_materialautomation_crane.fault_present_nsm;MESSAGE_TYPOLOGY_NORMAL;10/02/2016 23:52
 RESERVE EMPTY;xx_blank_lever_handler.buffer_empty_wsm;MESSAGE_TYPOLOGY_OBLIGATION;10/02/2016 23:52
LOW PRODUCTION SPEED FROM DOWNSTREAM;xx_main_motorization_manager._motman.production_at_low_speed_external_down_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/02/2016 23:54
NOMINAL SPEED;xx_main_motorization_manager._motman.production_at_nominal_speed_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/02/2016 23:54
LOW PRODUCTION SPEED FROM DOWNSTREAM;xx_main_motorization_manager._motman.production_at_low_speed_external_down_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/02/2016 23:55
MACHINE WAITING FOR PRODUCTS;xx.mch.wait_production_log_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/02/2016 23:55
MACHINE WAIT FOR PRODUCT FROM DOWNSTREAM;xx_main_motorization_manager._motman.production_wait_external_down_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/02/2016 23:55
DOWNSTREAM INTERLOCK;xx_main_interface_downstream.interlock_nsm;MESSAGE_TYPOLOGY_NORMAL;10/02/2016 23:55
MACHINE WAITING FOR PRODUCTS;xx_main_motorization_manager._motman.production_wait_internal_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/02/2016 23:56
MACHINE IN PRODUCTION;xx.mch.production_log_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/02/2016 23:56
LOW PRODUCTION SPEED FROM DOWNSTREAM;xx_main_motorization_manager._motman.production_at_low_speed_external_down_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/02/2016 23:56
NOMINAL SPEED;xx_main_motorization_manager._motman.production_at_nominal_speed_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/02/2016 23:56
 SPLICER GUARD OPEN;xx_main_safety_guards_alufoilsplicer.sio.protection_asm.message;MESSAGE_TYPOLOGY_NORMAL;10/02/2016 23:57
MACHINE WAITING FOR PRODUCTS;xx_main_motorization_manager._motman.production_wait_internal_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/02/2016 23:58
 REEL ENDED;xx_innerframe_preunwindingunit_reels_radius.ending_osm;MESSAGE_TYPOLOGY_OBLIGATION;10/02/2016 23:58
MACHINE WAITING FOR PRODUCTS;xx.mch.wait_production_log_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/02/2016 23:58
LOW PRODUCTION SPEED;xx_main_motorization_manager._motman.production_at_low_speed_internal_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/02/2016 23:58
MACHINE IN PRODUCTION;xx.mch.production_log_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/02/2016 23:58
LOW PRODUCTION SPEED;xx_main_motorization_manager._motman.production_at_low_speed_internal_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/02/2016 23:58
LOW PRODUCTION SPEED FROM DOWNSTREAM;xx_main_motorization_manager._motman.production_at_low_speed_external_down_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/02/2016 23:58
NOMINAL SPEED;xx_main_motorization_manager._motman.production_at_nominal_speed_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/02/2016 23:58
 RESERVE EMPTY;xx_blank_lever_handler.buffer_empty_wsm;MESSAGE_TYPOLOGY_OBLIGATION;10/03/2016 00:01
MACHINE WAITING FOR PRODUCTS;xx_main_motorization_manager._motman.production_wait_internal_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/03/2016 00:01
MACHINE WAITING FOR PRODUCTS;xx.mch.wait_production_log_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/03/2016 00:01
LOW PRODUCTION SPEED;xx_main_motorization_manager._motman.production_at_low_speed_internal_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/03/2016 00:01
MACHINE IN PRODUCTION;xx.mch.production_log_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/03/2016 00:01
LOW PRODUCTION SPEED;xx_main_motorization_manager._motman.production_at_low_speed_internal_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/03/2016 00:01
LOW PRODUCTION SPEED FROM DOWNSTREAM;xx_main_motorization_manager._motman.production_at_low_speed_external_down_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/03/2016 00:01
NOMINAL SPEED;xx_main_motorization_manager._motman.production_at_nominal_speed_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/03/2016 00:02
 RESERVE EMPTY;xx_blank_lever_handler.buffer_empty_wsm;MESSAGE_TYPOLOGY_OBLIGATION;10/03/2016 00:02
UPSTREAM INTERLOCK;xx_main_interface_upstream.interlock_nsm;MESSAGE_TYPOLOGY_NORMAL;10/03/2016 00:04
MACHINE WAIT FOR PRODUCT FROM UPSTREAM;xx_main_motorization_manager._motman.production_wait_external_up_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/03/2016 00:04
MACHINE WAITING FOR PRODUCTS;xx.mch.wait_production_log_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/03/2016 00:04
LOW PRODUCTION SPEED;xx_main_motorization_manager._motman.production_at_low_speed_internal_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/03/2016 00:04
MACHINE WAITING FOR PRODUCTS;xx_main_motorization_manager._motman.production_wait_internal_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/03/2016 00:12
MACHINE IN PRODUCTION;xx.mch.production_log_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/03/2016 00:12
LOW PRODUCTION SPEED FROM DOWNSTREAM;xx_main_motorization_manager._motman.production_at_low_speed_external_down_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/03/2016 00:12
LOW PRODUCTION SPEED;xx_main_motorization_manager._motman.production_at_low_speed_internal_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/03/2016 00:12
WHEEL: DRIVE FAULT;xx_inspection_camera3rdwheel._camera.drive_status._dchk.alarm_asm.message;MESSAGE_TYPOLOGY_ABNORMAL;10/03/2016 00:12
MAIN GUARD OPEN;xx_main_safety_guards_mainguard.closed_switch_sio.protection_asm.message;MESSAGE_TYPOLOGY_ABNORMAL;10/03/2016 00:12
STOP BUTTOM PRESSED;xx_main_machinehandler.stop_button_dchk.alarm_asm.message;MESSAGE_TYPOLOGY_ABNORMAL;10/03/2016 00:12
BUMPER OPEN;xx_main_safety_guards_mainguard.bumper_sio.protection_asm.message;MESSAGE_TYPOLOGY_NOT_VISIBLE;10/03/2016 00:12
MACHINE IN PRODUCTION;xx.mch.production_log_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/03/2016 00:12
LOW PRODUCTION SPEED FROM DOWNSTREAM;xx_main_motorization_manager._motman.production_at_low_speed_external_down_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/03/2016 00:12
CRANE IN FAULT;xx_main_interface_materialautomation_crane.fault_present_nsm;MESSAGE_TYPOLOGY_NORMAL;10/03/2016 00:12
WHEEL: DRIVE FAULT;xx_inspection_camera3rdwheel._camera.drive_status._dchk.alarm_asm.message;MESSAGE_TYPOLOGY_ABNORMAL;10/03/2016 00:12
STOP BUTTOM PRESSED;xx_main_machinehandler.stop_button_dchk.alarm_asm.message;MESSAGE_TYPOLOGY_ABNORMAL;10/03/2016 00:12
MACHINE IN PRODUCTION;xx.mch.production_log_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/03/2016 00:13
LOW PRODUCTION SPEED FROM DOWNSTREAM;xx_main_motorization_manager._motman.production_at_low_speed_external_down_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/03/2016 00:13
LOW PRODUCTION SPEED;xx_main_motorization_manager._motman.production_at_low_speed_internal_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/03/2016 00:13
LOW PRODUCTION SPEED FROM DOWNSTREAM;xx_main_motorization_manager._motman.production_at_low_speed_external_down_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/03/2016 00:13
UPPER EXIT BELT CONTRAST OPEN;xx_exit_long_handler.upper_belt_side_closed_dchk.alarm_asm.message;MESSAGE_TYPOLOGY_EMERGENCY;10/03/2016 00:13
REMOVE JAM AT EXIT;xx_exit_long_handler.jammed_osm;MESSAGE_TYPOLOGY_OBLIGATION;10/03/2016 00:13
EXIT GROUP NOT READY;xx_exit_long_handler.group_is_not_ready_asm;MESSAGE_TYPOLOGY_ABNORMAL;10/03/2016 00:13
SLIDING GUARD BREAKDOWN;xx_main_safety_guards_slidingguard.sio.fault_fsm.message;MESSAGE_TYPOLOGY_EMERGENCY;10/03/2016 00:13
MAIN GUARD OPEN;xx_main_safety_guards_mainguard.closed_switch_sio.protection_asm.message;MESSAGE_TYPOLOGY_ABNORMAL;10/03/2016 00:13
STOP BUTTOM PRESSED;xx_main_machinehandler.stop_button_dchk.alarm_asm.message;MESSAGE_TYPOLOGY_ABNORMAL;10/03/2016 00:13
EXIT GUARD OPEN;xx_main_safety_guards_longexitguard.protection_sio.protection_asm.message;MESSAGE_TYPOLOGY_ABNORMAL;10/03/2016 00:13
BUMPER OPEN;xx_main_safety_guards_mainguard.bumper_sio.protection_asm.message;MESSAGE_TYPOLOGY_NOT_VISIBLE;10/03/2016 00:13
MACHINE IN PRODUCTION;xx.mch.production_log_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/03/2016 00:14
LOW PRODUCTION SPEED FROM DOWNSTREAM;xx_main_motorization_manager._motman.production_at_low_speed_external_down_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/03/2016 00:14
UPSTREAM INTERLOCK;xx_main_interface_upstream.interlock_nsm;MESSAGE_TYPOLOGY_NORMAL;10/03/2016 00:14
MACHINE WAITING FOR PRODUCTS;xx.mch.wait_production_log_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/03/2016 00:14
MACHINE WAIT FOR PRODUCT FROM UPSTREAM;xx_main_motorization_manager._motman.production_wait_external_up_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/03/2016 00:14
LOW PRODUCTION SPEED;xx_main_motorization_manager._motman.production_at_low_speed_internal_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/03/2016 00:14
MACHINE WAITING FOR PRODUCTS;xx_main_motorization_manager._motman.production_wait_internal_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/03/2016 00:15
MACHINE IN PRODUCTION;xx.mch.production_log_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/03/2016 00:15
LOW PRODUCTION SPEED;xx_main_motorization_manager._motman.production_at_low_speed_internal_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/03/2016 00:15
LOW PRODUCTION SPEED FROM DOWNSTREAM;xx_main_motorization_manager._motman.production_at_low_speed_external_down_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/03/2016 00:15
NOMINAL SPEED;xx_main_motorization_manager._motman.production_at_nominal_speed_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/03/2016 00:15
CRANE IN FAULT;xx_main_interface_materialautomation_crane.fault_present_nsm;MESSAGE_TYPOLOGY_NORMAL;10/03/2016 00:15
LOW PRODUCTION SPEED;xx_main_motorization_manager._motman.production_at_low_speed_internal_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/03/2016 00:17
 2: STOPPED;xx_hopper_pusher_2.pusher_stop_osm;MESSAGE_TYPOLOGY_OBLIGATION;10/03/2016 00:17
  EMPTY;xx_hopper_checkcard_handler.hopper_pusher_2_empty_nsm;MESSAGE_TYPOLOGY_NORMAL;10/03/2016 00:17
 GATE OPEN;xx_hopper_checkcard_handler.gate_2_open_nsm;MESSAGE_TYPOLOGY_NORMAL;10/03/2016 00:17
 CURTAIN OPEN;xx_main_safety_guards_hopperopticalbarrier.sio.protection_asm.message;MESSAGE_TYPOLOGY_NORMAL;10/03/2016 00:17
NOMINAL SPEED;xx_main_motorization_manager._motman.production_at_nominal_speed_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/03/2016 00:18
LOW PRODUCTION SPEED;xx_main_motorization_manager._motman.production_at_low_speed_internal_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/03/2016 00:18
 2: STOPPED;xx_hopper_pusher_2.pusher_stop_osm;MESSAGE_TYPOLOGY_OBLIGATION;10/03/2016 00:18
  JAM;xx_hopper_pusher_2.sensor_jam_nsm;MESSAGE_TYPOLOGY_NORMAL;10/03/2016 00:18
 CURTAIN OPEN;xx_main_safety_guards_hopperopticalbarrier.sio.protection_asm.message;MESSAGE_TYPOLOGY_NORMAL;10/03/2016 00:18
LOW PRODUCTION SPEED FROM DOWNSTREAM;xx_main_motorization_manager._motman.production_at_low_speed_external_down_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/03/2016 00:18
LOW PRODUCTION SPEED;xx_main_motorization_manager._motman.production_at_low_speed_internal_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/03/2016 00:18
 2: STOPPED;xx_hopper_pusher_2.pusher_stop_osm;MESSAGE_TYPOLOGY_OBLIGATION;10/03/2016 00:18
  JAM;xx_hopper_pusher_2.sensor_jam_nsm;MESSAGE_TYPOLOGY_NORMAL;10/03/2016 00:18
 CURTAIN OPEN;xx_main_safety_guards_hopperopticalbarrier.sio.protection_asm.message;MESSAGE_TYPOLOGY_NORMAL;10/03/2016 00:18
NOMINAL SPEED;xx_main_motorization_manager._motman.production_at_nominal_speed_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/03/2016 00:18
 2: STOPPED;xx_hopper_pusher_2.pusher_stop_osm;MESSAGE_TYPOLOGY_OBLIGATION;10/03/2016 00:18
  JAM;xx_hopper_pusher_2.sensor_jam_nsm;MESSAGE_TYPOLOGY_NORMAL;10/03/2016 00:18
LOW PRODUCTION SPEED;xx_main_motorization_manager._motman.production_at_low_speed_internal_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/03/2016 00:18
 CURTAIN OPEN;xx_main_safety_guards_hopperopticalbarrier.sio.protection_asm.message;MESSAGE_TYPOLOGY_NORMAL;10/03/2016 00:18
NOMINAL SPEED;xx_main_motorization_manager._motman.production_at_nominal_speed_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/03/2016 00:18
LOW PRODUCTION SPEED;xx_main_motorization_manager._motman.production_at_low_speed_internal_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/03/2016 00:18
 2: STOPPED;xx_hopper_pusher_2.pusher_stop_osm;MESSAGE_TYPOLOGY_OBLIGATION;10/03/2016 00:18
  JAM;xx_hopper_pusher_2.sensor_jam_nsm;MESSAGE_TYPOLOGY_NORMAL;10/03/2016 00:18
 CURTAIN OPEN;xx_main_safety_guards_hopperopticalbarrier.sio.protection_asm.message;MESSAGE_TYPOLOGY_NORMAL;10/03/2016 00:18
NOMINAL SPEED;xx_main_motorization_manager._motman.production_at_nominal_speed_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/03/2016 00:18
LOW PRODUCTION SPEED;xx_main_motorization_manager._motman.production_at_low_speed_internal_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/03/2016 00:18
 GATE OPEN;xx_hopper_checkcard_handler.gate_2_open_nsm;MESSAGE_TYPOLOGY_NORMAL;10/03/2016 00:18
 2: STOPPED;xx_hopper_pusher_2.pusher_stop_osm;MESSAGE_TYPOLOGY_OBLIGATION;10/03/2016 00:18
 1: STOPPED;xx_hopper_pusher_1.pusher_stop_osm;MESSAGE_TYPOLOGY_OBLIGATION;10/03/2016 00:18
  EMPTY;xx_hopper_checkcard_handler.hopper_pusher_1_empty_nsm;MESSAGE_TYPOLOGY_NORMAL;10/03/2016 00:18
 GATE OPEN;xx_hopper_checkcard_handler.gate_1_open_nsm;MESSAGE_TYPOLOGY_NORMAL;10/03/2016 00:19
NOMINAL SPEED;xx_main_motorization_manager._motman.production_at_nominal_speed_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/03/2016 00:19
 CURTAIN OPEN;xx_main_safety_guards_hopperopticalbarrier.sio.protection_asm.message;MESSAGE_TYPOLOGY_NORMAL;10/03/2016 00:19
CRANE IN FAULT;xx_main_interface_materialautomation_crane.fault_present_nsm;MESSAGE_TYPOLOGY_NORMAL;10/03/2016 00:19
LOW PRODUCTION SPEED FROM DOWNSTREAM;xx_main_motorization_manager._motman.production_at_low_speed_external_down_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/03/2016 00:20
MACHINE WAITING FOR PRODUCTS;xx.mch.wait_production_log_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/03/2016 00:20
MACHINE WAIT FOR PRODUCT FROM DOWNSTREAM;xx_main_motorization_manager._motman.production_wait_external_down_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/03/2016 00:20
DOWNSTREAM INTERLOCK;xx_main_interface_downstream.interlock_nsm;MESSAGE_TYPOLOGY_NORMAL;10/03/2016 00:20
MACHINE WAITING FOR PRODUCTS;xx_main_motorization_manager._motman.production_wait_internal_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/03/2016 00:21
MACHINE IN PRODUCTION;xx.mch.production_log_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/03/2016 00:21
LOW PRODUCTION SPEED FROM DOWNSTREAM;xx_main_motorization_manager._motman.production_at_low_speed_external_down_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/03/2016 00:21
MACHINE WAITING FOR PRODUCTS;xx.mch.wait_production_log_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/03/2016 00:21
MACHINE WAIT FOR PRODUCT FROM DOWNSTREAM;xx_main_motorization_manager._motman.production_wait_external_down_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/03/2016 00:21
DOWNSTREAM INTERLOCK;xx_main_interface_downstream.interlock_nsm;MESSAGE_TYPOLOGY_NORMAL;10/03/2016 00:21
NOMINAL SPEED;xx_main_motorization_manager._motman.production_at_nominal_speed_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/03/2016 00:21
MACHINE IN PRODUCTION;xx.mch.production_log_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/03/2016 00:21
MACHINE WAITING FOR PRODUCTS;xx.mch.wait_production_log_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/03/2016 00:21
LOW PRODUCTION SPEED;xx_main_motorization_manager._motman.production_at_low_speed_internal_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/03/2016 00:21
MACHINE WAITING FOR PRODUCTS;xx_main_motorization_manager._motman.production_wait_internal_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/03/2016 00:22
MACHINE IN PRODUCTION;xx.mch.production_log_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/03/2016 00:22
LOW PRODUCTION SPEED;xx_main_motorization_manager._motman.production_at_low_speed_internal_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/03/2016 00:22
LOW PRODUCTION SPEED FROM DOWNSTREAM;xx_main_motorization_manager._motman.production_at_low_speed_external_down_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/03/2016 00:22
NOMINAL SPEED;xx_main_motorization_manager._motman.production_at_nominal_speed_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/03/2016 00:22
LOW PRODUCTION SPEED FROM DOWNSTREAM;xx_main_motorization_manager._motman.production_at_low_speed_external_down_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/03/2016 00:22
NOMINAL SPEED;xx_main_motorization_manager._motman.production_at_nominal_speed_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/03/2016 00:22
 SPLICER GUARD OPEN;xx_main_safety_guards_alufoilsplicer.sio.protection_asm.message;MESSAGE_TYPOLOGY_NORMAL;10/03/2016 00:23
 RESERVE EMPTY;xx_blank_lever_handler.buffer_empty_wsm;MESSAGE_TYPOLOGY_OBLIGATION;10/03/2016 00:26
MATERIAL AUTOMATION COMUNICATION FAIL;xx_main_interface_materialautomation_cabinet.communication_failure_nsm;MESSAGE_TYPOLOGY_NORMAL;10/03/2016 00:27
EXIT: TOO MANY REJECTS;xx_inspection_cameraexit._camera.consecutive_reject_fem.message;MESSAGE_TYPOLOGY_ABNORMAL;10/03/2016 00:27
LOW PRODUCTION SPEED;xx_main_motorization_manager._motman.production_at_low_speed_internal_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/03/2016 00:27
MAIN GUARD OPEN;xx_main_safety_guards_mainguard.closed_switch_sio.protection_asm.message;MESSAGE_TYPOLOGY_ABNORMAL;10/03/2016 00:27
STOP BUTTOM PRESSED;xx_main_machinehandler.stop_button_dchk.alarm_asm.message;MESSAGE_TYPOLOGY_ABNORMAL;10/03/2016 00:27
DRIVE BREAKDOWN;xx_main_drives._1a81_drv.channel_a_fault_fsm.message;MESSAGE_TYPOLOGY_ABNORMAL;10/03/2016 00:27
BUMPER OPEN;xx_main_safety_guards_mainguard.bumper_sio.protection_asm.message;MESSAGE_TYPOLOGY_NOT_VISIBLE;10/03/2016 00:27
MACHINE IN PRODUCTION;xx.mch.production_log_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/03/2016 00:28
LOW PRODUCTION SPEED FROM DOWNSTREAM;xx_main_motorization_manager._motman.production_at_low_speed_external_down_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/03/2016 00:28
